Date,State,Project_Type,Tower_Type,Substation_Type,Budget_Cr,GST_Rate,Material,Steel_Price_Index,Cement_Price_Index,Supplier_LeadTime_Days,Region_Cost_Factor,Quantity_Used,Quantity_Procured,Year,Month,CostPerUnitUsed
2021-08-01,1,0,1,1,24.734582030016973,18,3,100.44944378244666,110.29375769532486,31,1.0938151980320043,951.94,1016.27,2021,8,0.028391149223877546
2021-08-01,1,0,1,0,11.233796570300829,12,1,100.44944378244666,110.30484194507326,32,0.9329089297108248,1361.05,1366.41,2021,8,0.007694364476332353
2021-08-01,1,0,0,0,12.27619282281867,12,2,100.44944378244666,110.30484194507326,22,1.038824947399758,1160.8,1216.25,2021,8,0.010976773423509978
2021-08-01,1,1,0,1,24.78902261930113,5,0,100.44944378244666,110.30484194507326,29,0.9063292687987284,1196.74,1247.26,2021,8,0.018757841221622665
2021-08-01,2,0,1,0,21.76460842163601,18,3,100.39533877699571,110.30484194507326,44,1.219887165447488,1439.58,1498.92,2021,8,0.018430331168379457
2021-08-01,2,1,0,1,8.509832547627148,18,1,100.39533877699571,110.32419788086254,22,1.1317257866647752,1215.83,1248.11,2021,8,0.007914660991550868
2021-08-01,2,1,1,1,19.83205238903571,18,2,100.39533877699571,110.32419788086254,37,0.9661209144551846,1108.35,1157.59,2021,8,0.017271519889681623
2021-08-01,2,0,1,1,16.42520939874195,5,0,100.39533877699571,110.32419788086254,15,1.0498192973518323,1117.85,1197.18,2021,8,0.015411808365593232
2021-08-01,0,1,0,1,16.46446388899183,5,3,100.37878251659151,110.32419788086254,34,0.9100949383393055,1322.29,1375.67,2021,8,0.011323462920328682
2021-08-01,0,1,0,0,20.85189626418269,5,1,100.37878251659151,110.31510057032138,26,0.9608194269697968,1133.09,1141.38,2021,8,0.017666064439141215
2021-08-01,0,0,1,0,23.970058864363896,18,2,100.37878251659151,110.31510057032138,17,0.9830163744822814,1097.21,1154.51,2021,8,0.02145578747322813
2021-08-01,0,0,0,0,20.208486233649435,18,0,100.37878251659151,110.31510057032138,26,1.1816333085285358,1330.32,1375.64,2021,8,0.017936349223793342
2021-08-01,3,0,0,1,5.609273726179202,5,3,100.38012880253537,110.31510057032138,26,1.104232302983824,1754.92,1824.13,2021,8,0.0035274620966362453
2021-08-01,3,0,1,1,22.059639906611828,5,1,100.38012880253537,110.27301458058938,10,1.2184029609709133,1422.23,1477.61,2021,8,0.0188848819798402
2021-08-01,3,0,0,1,7.23185999914495,5,2,100.38012880253537,110.27301458058938,17,1.0124199000667558,1426.76,1466.35,2021,8,0.00512808803834755
2021-08-01,3,1,0,1,9.215628987093766,12,0,100.38012880253537,110.27301458058938,38,1.2425973611050294,1809.96,1831.71,2021,8,0.006323340250632663
2021-08-01,4,0,0,1,21.53717121945506,12,3,100.4683768288938,110.27301458058938,17,1.2100976207339798,1802.98,1835.42,2021,8,0.014446989240458827
2021-08-01,4,1,0,0,16.945848407069384,12,1,100.4683768288938,110.31007207440204,28,0.976923958413451,675.35,695.23,2021,8,0.02447668411992089
2021-08-01,4,0,1,0,10.54929359449908,18,2,100.4683768288938,110.31007207440204,22,0.9041137983742767,863.22,938.0,2021,8,0.01103626611497997
2021-08-01,4,1,1,0,11.263264036595542,5,0,100.4683768288938,110.31007207440204,27,1.2966784293489808,1658.76,1734.72,2021,8,0.008799363474427368
2021-09-01,1,0,1,0,6.236169213784453,5,3,100.47757531903474,110.31007207440204,25,1.184053056225815,1372.75,1400.74,2021,9,0.005375035644566201
2021-09-01,1,0,1,0,18.23827265274023,12,1,100.47757531903474,110.2813636050731,29,1.2015472330839652,1286.65,1305.14,2021,9,0.017018713192351157
2021-09-01,1,0,0,0,20.68412348730533,18,2,100.47757531903474,110.2813636050731,21,1.245985042046081,1488.67,1559.66,2021,9,0.017300548761146065
2021-09-01,1,0,0,0,18.821116254785235,5,0,100.47757531903474,110.2813636050731,34,1.1918847625989688,1742.4,1768.18,2021,9,0.01286715709486193
2021-09-01,2,0,1,1,19.69851694789789,5,3,100.41660751870866,110.2813636050731,24,1.2799598672984305,1974.48,2034.86,2021,9,0.012763131562256903
2021-09-01,2,0,0,1,11.87915373115371,18,1,100.41660751870866,110.2934072140813,32,1.1634645419759069,1450.78,1484.68,2021,9,0.009520019668874165
2021-09-01,2,1,1,1,13.21714183680993,12,2,100.41660751870866,110.2934072140813,34,1.2770636707866525,1959.39,2004.87,2021,9,0.008610088641252163
2021-09-01,2,1,1,1,24.61136454121447,5,0,100.41660751870866,110.2934072140813,14,0.9268936720362244,1287.26,1329.6,2021,9,0.017707697245453874
2021-09-01,0,0,0,0,9.461241230855135,18,3,100.43821866834128,110.2934072140813,35,1.215796919369621,1472.4,1532.21,2021,9,0.0078070774683633186
2021-09-01,0,1,0,0,13.624677395831156,18,1,100.43821866834128,110.31761423927232,43,0.9201398107877412,806.41,896.17,2021,9,0.015526941802856164
2021-09-01,0,0,0,1,16.488735117444115,5,2,100.43821866834128,110.31761423927232,30,1.1980717981478457,827.45,865.24,2021,9,0.02384536004748603
2021-09-01,0,0,0,0,14.642641978396838,12,0,100.43821866834128,110.31761423927232,44,0.9884954785784256,681.78,742.28,2021,9,0.021198900656269847
2021-09-01,3,1,0,1,10.515148088825626,18,3,100.449344918223,110.31761423927232,15,1.1716796604804678,1178.42,1224.87,2021,9,0.010446138900999685
2021-09-01,3,0,1,1,18.12819207001314,12,1,100.449344918223,110.28870812821737,13,1.1248755244258102,1369.67,1400.69,2021,9,0.014877366223560624
2021-09-01,3,1,0,1,20.471442034614405,18,2,100.449344918223,110.28870812821737,44,0.9307212193257688,1234.29,1302.15,2021,9,0.015424074906955547
2021-09-01,3,1,0,1,22.98520717849379,12,0,100.449344918223,110.28870812821737,10,1.077646098598533,1106.83,1105.58,2021,9,0.022358952945291995
2021-09-01,4,1,1,1,12.905186308623156,18,3,100.40506576380233,110.28870812821737,25,1.2309208598948984,1674.09,1721.75,2021,9,0.00948322957459855
2021-09-01,4,0,1,0,24.373492111487145,18,1,100.40506576380233,110.3034224307965,18,1.0252200580252588,821.69,858.46,2021,9,0.030373765326936076
2021-09-01,4,1,1,1,17.596413088694156,18,2,100.40506576380233,110.3034224307965,39,1.2009591529215151,1733.03,1832.78,2021,9,0.012186971019795042
2021-09-01,4,1,0,1,5.161182066842396,12,0,100.40506576380233,110.3034224307965,13,1.2072512713523529,1269.21,1327.98,2021,9,0.004905364949005634
2021-10-01,1,0,1,1,11.16936562978968,12,3,100.38940329056288,110.3034224307965,12,1.2313952535580963,1425.94,1501.0,2021,10,0.009638740116457559
2021-10-01,1,0,1,0,21.10860086091958,12,1,100.38940329056288,110.28265317366083,10,1.0600849103398688,1042.31,1119.43,2021,10,0.02144799652169347
2021-10-01,1,1,0,0,8.822641768977936,12,2,100.38940329056288,110.28265317366083,42,1.0723935607683288,1542.73,1568.65,2021,10,0.006128885376340187
2021-10-01,1,0,1,1,13.34386837129153,12,0,100.38940329056288,110.28265317366083,34,1.218884429031505,885.66,920.06,2021,10,0.018343709404747294
2021-10-01,2,1,0,1,18.23437365287913,12,3,100.43046491550577,110.28265317366083,19,0.9935251332372256,1371.05,1433.33,2021,10,0.013203825307367873
2021-10-01,2,1,1,1,5.193737654819355,18,1,100.43046491550577,110.27303734833616,35,1.2787024140694814,2021.16,2062.21,2021,10,0.003284233135489316
2021-10-01,2,0,1,0,12.953688288661096,18,2,100.43046491550577,110.27303734833616,11,0.92475428067219,1328.8,1439.53,2021,10,0.009008105501152478
2021-10-01,2,1,1,0,13.522424759044616,12,0,100.43046491550577,110.27303734833616,26,0.9887127912769276,1391.11,1473.62,2021,10,0.00960397836977483
2021-10-01,0,0,1,0,14.001172788524505,5,3,100.36150214411892,110.27303734833616,21,1.0149306866035608,991.08,1017.78,2021,10,0.014323663325046636
2021-10-01,0,1,0,1,12.891446306378477,12,1,100.36150214411892,110.31554521595334,28,0.9865002112746116,1301.23,1320.67,2021,10,0.009765874311663592
2021-10-01,0,1,1,1,10.363487354898266,12,2,100.36150214411892,110.31554521595334,31,0.9502262314549006,825.16,884.82,2021,10,0.011919794632971211
2021-10-01,0,1,1,0,10.196562758805989,12,0,100.36150214411892,110.31554521595334,18,0.9919975015852962,1231.75,1272.05,2021,10,0.008205203635362576
2021-10-01,3,1,1,1,15.91164243584133,12,3,100.35848505362884,110.31554521595334,27,0.918117857445231,981.94,1043.63,2021,10,0.014862314140872543
2021-10-01,3,1,1,1,8.124030158611985,18,1,100.35848505362884,110.32938538480455,13,1.290911973026579,958.91,1060.94,2021,10,0.010925407382964266
2021-10-01,3,1,0,1,24.70349110181349,12,2,100.35848505362884,110.32938538480455,19,1.0709945816361073,1551.9,1619.72,2021,10,0.0170373527706472
2021-10-01,3,1,1,1,7.583488904862207,5,0,100.35848505362884,110.32938538480455,13,1.141276866245867,1718.01,1720.93,2021,10,0.005034793545442691
2021-10-01,4,1,1,0,10.881349243535556,5,3,100.3605734587194,110.32938538480455,16,1.0012105363681014,1182.36,1254.87,2021,10,0.00920643042905698
2021-10-01,4,0,0,0,5.108098473453397,12,1,100.3605734587194,110.30565450963852,39,1.0512403079149804,1033.6,1094.88,2021,10,0.005190256149326494
2021-10-01,4,0,1,1,17.50660339908908,5,2,100.3605734587194,110.30565450963852,25,0.9849335897147564,791.6,850.85,2021,10,0.021754783913168513
2021-10-01,4,1,1,0,11.639430094716907,12,0,100.3605734587194,110.30565450963852,18,1.1490929129171334,889.38,922.02,2021,10,0.015021436501531479
2021-11-01,1,0,0,1,15.96290405456044,12,3,100.45472250584108,110.30565450963852,36,1.1533646960968509,1835.35,1874.84,2021,11,0.010025893747766652
2021-11-01,1,1,1,1,6.387881718083667,12,1,100.45472250584108,110.27995406146223,27,0.9509942720560984,1512.52,1593.96,2021,11,0.004013715659171625
2021-11-01,1,0,1,1,10.867068428820197,12,2,100.45472250584108,110.27995406146223,25,1.297766107023549,2055.95,2066.15,2021,11,0.00685622552304553
2021-11-01,1,1,1,1,10.439091187963976,18,0,100.45472250584108,110.27995406146223,14,1.1647338340455993,1892.15,1964.0,2021,11,0.00642250360685044
2021-11-01,2,0,1,0,23.05411020890712,18,3,100.41495382123276,110.27995406146223,23,0.9509477893791524,1335.52,1390.58,2021,11,0.01640323761654414
2021-11-01,2,1,0,1,13.040544337764814,18,1,100.41495382123276,110.29993826701482,23,0.9472874489164356,1627.62,1671.59,2021,11,0.007585037625844519
2021-11-01,2,1,1,0,6.841975083991796,5,2,100.41495382123276,110.29993826701482,29,1.1262979802453157,810.97,839.43,2021,11,0.00949062492208916
2021-11-01,2,0,0,1,12.797994925821612,5,0,100.41495382123276,110.29993826701482,29,0.9552061948080208,1253.98,1304.73,2021,11,0.009740971198159669
2021-11-01,0,1,0,0,22.472370574744307,18,3,100.45275565861148,110.29993826701482,29,1.1330857797378726,914.99,950.94,2021,11,0.027798473275082235
2021-11-01,0,0,1,1,18.89307545620351,5,1,100.45275565861148,110.3103504357604,12,1.1954023514042076,1255.42,1330.78,2021,11,0.017975539091707227
2021-11-01,0,0,0,1,22.45718843131329,12,2,100.45275565861148,110.3103504357604,28,1.1920996758118283,1716.56,1737.01,2021,11,0.015586766720588343
2021-11-01,0,1,0,0,9.6508266324171,12,0,100.45275565861148,110.3103504357604,35,0.9432178237505628,705.29,766.52,2021,11,0.012888235276759448
2021-11-01,3,0,1,1,21.64834366820505,18,3,100.41369019660692,110.3103504357604,21,1.0896657185087946,1347.67,1407.17,2021,11,0.01749090434112123
2021-11-01,3,0,1,1,17.272758059787677,5,1,100.41369019660692,110.29395000767066,44,1.22396976812116,1572.89,1618.4,2021,11,0.013432535740903888
2021-11-01,3,1,0,1,24.93131312577965,12,2,100.41369019660692,110.29395000767066,21,1.0434486327814363,1408.43,1449.07,2021,11,0.01845749316712476
2021-11-01,3,0,1,1,23.612849527039195,18,0,100.41369019660692,110.29395000767066,20,1.0480098096571264,1622.16,1668.27,2021,11,0.015245877139835084
2021-11-01,4,1,0,1,12.556784274543734,12,3,100.44640237464958,110.29395000767066,38,1.035722106923827,1361.47,1380.2,2021,11,0.009545413157734418
2021-11-01,4,0,1,1,22.45310144352111,12,1,100.44640237464958,110.29710436855888,34,1.065930262208541,1525.08,1575.63,2021,11,0.01568295260345947
2021-11-01,4,0,1,0,14.107662709612152,5,2,100.44640237464958,110.29710436855888,16,1.1595061544637544,1319.82,1430.93,2021,11,0.012384671444174147
2021-11-01,4,1,1,1,18.512426191964867,5,0,100.44640237464958,110.29710436855888,13,0.983532374197836,1326.07,1362.52,2021,11,0.013720128165617044
2021-12-01,1,1,0,1,7.329556993466742,18,3,100.40837858205076,110.29710436855888,36,1.137108376348074,989.6,1032.85,2021,12,0.00841358838299176
2021-12-01,1,1,1,1,6.612308103392035,12,1,100.40837858205076,110.32219626997386,35,1.0879661488134382,2017.66,2060.42,2021,12,0.0035637340522997048
2021-12-01,1,0,1,0,21.573058122365783,12,2,100.40837858205076,110.32219626997386,35,1.0108276998853598,1418.18,1482.17,2021,12,0.015365665187871998
2021-12-01,1,1,1,1,5.209872822798889,12,0,100.40837858205076,110.32219626997386,42,0.959656330375895,814.12,843.78,2021,12,0.006133682690710924
2021-12-01,2,0,0,0,21.287735585375227,5,3,100.4188690495754,110.32219626997386,24,1.144150998127331,1994.38,2038.87,2021,12,0.012206388716874864
2021-12-01,2,0,0,1,21.409751689605496,18,1,100.4188690495754,110.32433233027574,27,1.0057887266668764,1359.02,1402.4,2021,12,0.015833360458039087
2021-12-01,2,1,1,0,20.688109464255945,5,2,100.4188690495754,110.32433233027574,30,1.0656564272862663,1496.45,1547.75,2021,12,0.014722639700147706
2021-12-01,2,1,1,1,21.392191061316,5,0,100.4188690495754,110.32433233027574,32,1.215096875320948,1854.37,1918.79,2021,12,0.014009919592789463
2021-12-01,0,0,0,1,13.836674096039092,18,3,100.4539579549155,110.32433233027574,12,0.9737836204239534,1110.15,1148.21,2021,12,0.012126109522447266
2021-12-01,0,1,0,0,10.412399893871934,12,1,100.4539579549155,110.30070244682688,29,1.089773957448294,938.71,957.33,2021,12,0.012075174510092492
2021-12-01,0,0,0,1,22.56067025688914,12,2,100.4539579549155,110.30070244682688,22,0.9454162569305148,764.65,748.43,2021,12,0.027857669206702445
2021-12-01,0,1,0,0,8.397741464381145,5,0,100.4539579549155,110.30070244682688,35,1.2027032360987713,1439.0,1522.79,2021,12,0.007013882524397249
2021-12-01,3,0,0,1,23.979613340940027,12,3,100.34657197637335,110.30070244682688,22,0.9364562557778712,1513.94,1588.2,2021,12,0.014822936171899736
2021-12-01,3,0,0,1,13.308860011841793,5,1,100.34657197637335,110.28986878934984,13,0.970832902158916,974.57,994.44,2021,12,0.013244235872077978
2021-12-01,3,0,1,0,7.295071988276707,5,2,100.34657197637335,110.28986878934984,22,0.9678016367464236,888.55,942.0,2021,12,0.007936802439927136
2021-12-01,3,1,0,0,6.4546989555733685,12,0,100.34657197637335,110.28986878934984,20,1.2375020175949176,1298.56,1335.37,2021,12,0.006146467250830936
2021-12-01,4,1,1,0,12.986651603984452,18,3,100.4299672900132,110.28986878934984,31,0.9723567605515594,1157.01,1192.08,2021,12,0.010904619549107552
2021-12-01,4,1,1,1,6.359465996388074,12,1,100.4299672900132,110.304701585787,35,1.2560552213787657,2106.46,2183.41,2021,12,0.003790269077441069
2021-12-01,4,0,0,0,24.930526175972386,18,2,100.4299672900132,110.304701585787,17,0.9634947053497238,1524.95,1560.41,2021,12,0.015741295568093377
2021-12-01,4,0,0,1,11.997087683617089,18,0,100.4299672900132,110.304701585787,42,1.16236132523936,1863.34,1883.99,2021,12,0.007479832401247608
2022-01-01,1,0,0,1,5.503981896421393,12,3,100.74080336229868,110.304701585787,16,1.2120850594142536,1384.73,1394.19,2022,1,0.004814281442949853
2022-01-01,1,0,1,0,7.610091192748795,5,1,100.74080336229868,110.63554923313475,32,1.0269221909681947,1845.73,1906.57,2022,1,0.004231788903156041
2022-01-01,1,0,0,0,5.129287155794211,12,2,100.74080336229868,110.63554923313475,20,1.0142503954248974,2113.48,2179.5,2022,1,0.0024603597697836466
2022-01-01,1,0,1,1,12.23294189682089,5,0,100.74080336229868,110.63554923313475,44,1.258629863387604,1397.36,1450.43,2022,1,0.011010573806762333
2022-01-01,2,1,1,1,11.321553676865282,5,3,100.64722064374573,110.63554923313475,28,1.2233579529216092,1393.54,1405.18,2022,1,0.009931814598377981
2022-01-01,2,0,1,0,9.93714055191466,12,1,100.64722064374573,110.55975446158838,34,1.1220535147012751,1366.19,1437.16,2022,1,0.008155416205762486
2022-01-01,2,0,0,1,19.46143272099338,12,2,100.64722064374573,110.55975446158838,39,1.1859598136365257,1964.13,2007.77,2022,1,0.011745012860670331
2022-01-01,2,0,0,1,20.97311560713273,5,0,100.64722064374573,110.55975446158838,25,1.0331123475843182,1400.59,1451.62,2022,1,0.015459288879802366
2022-01-01,0,1,1,1,18.58133208991275,5,3,100.86624489416722,110.55975446158838,13,1.298779766964668,2098.54,2124.2,2022,1,0.011494450289887301
2022-01-01,0,1,1,1,5.018588337399221,5,1,100.86624489416722,110.56772970234492,22,0.9837823078038044,2008.17,2083.35,2022,1,0.002457332339465482
2022-01-01,0,1,1,1,11.251960498166005,18,2,100.86624489416722,110.56772970234492,30,1.2738175522862063,1820.88,1895.99,2022,1,0.00786711791127566
2022-01-01,0,0,0,1,8.6491608130498,5,0,100.86624489416722,110.56772970234492,22,1.0712735759468692,2025.71,2058.19,2022,1,0.004571752955842419
2022-01-01,3,1,1,1,17.904371516893278,5,3,100.87235560299028,110.56772970234492,28,1.0593122196356215,1815.94,1866.21,2022,1,0.010438605310434586
2022-01-01,3,1,0,0,22.93990578728822,18,1,100.87235560299028,110.63902536455116,23,0.9731253554156905,2040.06,2084.45,2022,1,0.010937162049355388
2022-01-01,3,1,1,1,10.348305569442154,18,2,100.87235560299028,110.63902536455116,17,0.9329623887447792,1998.69,2039.7,2022,1,0.00482803828769842
2022-01-01,3,0,1,0,7.933902280303631,12,0,100.87235560299028,110.63902536455116,32,1.2413316866235151,1986.9,2099.49,2022,1,0.004954275516432144
2022-01-01,4,1,1,1,7.399058834619396,12,3,100.65720713973184,110.63902536455116,37,1.220958412221453,1603.33,1650.11,2022,1,0.005630975626367401
2022-01-01,4,0,1,0,20.66430909313357,18,1,100.65720713973184,110.63743354815657,18,1.294625245645764,2271.1,2329.62,2022,1,0.011774365668675695
2022-01-01,4,1,0,1,8.3771692674079,18,2,100.65720713973184,110.63743354815657,36,1.2837888731821647,2142.83,2191.3,2022,1,0.005016496967698861
2022-01-01,4,1,1,1,19.407679971728918,5,0,100.65720713973184,110.63743354815657,26,1.0843593352826328,1232.68,1281.63,2022,1,0.017058636723884666
2022-02-01,1,0,0,0,14.37579761013582,5,3,100.90546006901856,110.63743354815657,40,0.9567977037408338,2014.31,2044.78,2022,2,0.006825118787095246
2022-02-01,1,1,1,1,18.583251366391256,18,1,100.90546006901856,110.57913294230153,17,1.1780749864840263,2120.74,2160.15,2022,2,0.010318165091995554
2022-02-01,1,0,1,1,7.78508141569408,12,2,100.90546006901856,110.57913294230153,22,1.2903115274195731,2354.8,2368.9,2022,2,0.00426402083902282
2022-02-01,1,1,0,1,7.43776165064541,5,0,100.90546006901856,110.57913294230153,23,1.2930958163641544,1840.07,1857.17,2022,2,0.00522399391308496
2022-02-01,2,0,1,1,14.359609249560869,5,3,100.66347650158708,110.57913294230153,31,0.9782850560398596,1262.46,1324.89,2022,2,0.011118508808681827
2022-02-01,2,0,1,1,18.21597059381821,12,1,100.66347650158708,110.57079766486233,15,1.0246286958328916,1566.05,1642.8,2022,2,0.011910664109552507
2022-02-01,2,1,0,1,9.084842127368578,5,2,100.66347650158708,110.57079766486233,11,0.9000908152873023,1916.4,1948.53,2022,2,0.004264724604766669
2022-02-01,2,1,0,1,19.111254232993826,5,0,100.66347650158708,110.57079766486233,27,0.9292014371598508,1029.57,1092.6,2022,2,0.017231439784997766
2022-02-01,0,1,1,0,24.886606053714296,12,3,100.86752030782394,110.57079766486233,32,1.2001043176349262,2383.46,2453.15,2022,2,0.012525487270217165
2022-02-01,0,1,0,1,15.177881401397604,18,1,100.86752030782394,110.62869097063916,27,1.2464142700183023,1312.26,1326.63,2022,2,0.014405318038581362
2022-02-01,0,1,0,0,11.414490489199151,18,2,100.86752030782394,110.62869097063916,15,0.9994419538453224,951.99,1007.63,2022,2,0.011970871338286919
2022-02-01,0,0,0,1,11.517626852315807,12,0,100.86752030782394,110.62869097063916,15,1.0349322435383062,2220.79,2271.23,2022,2,0.005365027027083674
2022-02-01,3,1,0,0,15.751692513851316,18,3,100.64019134042714,110.62869097063916,28,1.071262069212048,2253.5,2281.03,2022,2,0.007484670976260939
2022-02-01,3,0,1,1,24.0680575876419,12,1,100.64019134042714,110.62848919331744,26,1.0258515635740797,2374.57,2374.49,2022,2,0.01039340221861424
2022-02-01,3,1,1,1,7.476920534116349,12,2,100.64019134042714,110.62848919331744,44,1.204354391068604,2273.19,2365.94,2022,2,0.003959590921134134
2022-02-01,3,0,1,0,20.388851588431137,12,0,100.64019134042714,110.62848919331744,26,1.227849947819058,1392.7,1438.48,2022,2,0.017962581874826498
2022-02-01,4,1,1,0,24.05033579369197,12,3,100.70375029946788,110.62848919331744,23,1.078181171893715,2360.14,2451.19,2022,2,0.010982245538375604
2022-02-01,4,0,1,1,17.910687128210444,12,1,100.70375029946788,110.63957855176608,15,1.2172514151852227,1475.4,1544.24,2022,2,0.01476687161592652
2022-02-01,4,1,0,1,24.07265215659379,12,2,100.70375029946788,110.63957855176608,42,0.9172400435793296,1145.64,1185.7,2022,2,0.019256611066406307
2022-02-01,4,1,1,1,17.404827085378244,12,0,100.70375029946788,110.63957855176608,38,1.0370364331244528,2357.07,2377.47,2022,2,0.007654327394762886
2022-03-01,1,1,0,1,19.914353324095742,12,3,100.7014451471168,110.63957855176608,41,1.1786245608576185,2196.77,2294.02,2022,3,0.010679709861075453
2022-03-01,1,0,1,1,12.642469889199464,5,1,100.7014451471168,110.63897683375758,42,0.9786752789251292,2244.97,2312.02,2022,3,0.005508921644151451
2022-03-01,1,0,1,1,15.52165036834806,12,2,100.7014451471168,110.63897683375758,36,1.185066247594618,1542.93,1589.69,2022,3,0.011913871716006462
2022-03-01,1,1,0,1,18.67740249818064,12,0,100.7014451471168,110.63897683375758,35,1.0264405246187882,1683.8,1699.16,2022,3,0.011378942793654322
2022-03-01,2,0,0,1,15.909806809896716,12,3,100.8351400836954,110.63897683375758,42,0.9359038002240628,973.59,997.06,2022,3,0.01527826948174413
2022-03-01,2,0,1,0,19.293913504714684,5,1,100.8351400836954,110.55940334639288,30,1.077508535636898,1511.81,1560.67,2022,3,0.0137422124967247
2022-03-01,2,0,1,0,23.329783022310284,12,2,100.8351400836954,110.55940334639288,26,1.0488329019851583,1433.35,1464.86,2022,3,0.017059325847926778
2022-03-01,2,1,1,1,11.280876138368647,18,0,100.8351400836954,110.55940334639288,24,0.9866316742508964,2299.81,2379.61,2022,3,0.004837457117891371
2022-03-01,0,0,1,0,24.23101464275133,12,3,100.66787497262766,110.55940334639288,41,1.0956193601797133,2428.53,2495.99,2022,3,0.01092720351648116
2022-03-01,0,1,0,1,20.926013268302643,12,1,100.66787497262766,110.63741680620213,44,1.2943072998342964,2302.96,2346.63,2022,3,0.011755712655425205
2022-03-01,0,0,1,0,21.90079297793285,12,2,100.66787497262766,110.63741680620213,10,0.9205053836703992,1932.55,2024.28,2022,3,0.0104263131767154
2022-03-01,0,0,1,0,18.234076909626936,12,0,100.66787497262766,110.63741680620213,35,0.9816257554186404,1578.95,1605.39,2022,3,0.011328864534177745
2022-03-01,3,1,0,0,15.627136635053905,12,3,100.87955478674618,110.63741680620213,20,1.1452607644412072,1580.86,1615.51,2022,3,0.011313988879350277
2022-03-01,3,0,1,0,7.468997316207102,12,1,100.87955478674618,110.61419489585056,18,1.043184477813106,2446.71,2520.13,2022,3,0.003183196565399903
2022-03-01,3,0,1,0,19.562328746723328,18,2,100.87955478674618,110.61419489585056,21,1.1803462796501716,1700.26,1743.97,2022,3,0.013572482723092581
2022-03-01,3,1,1,0,7.387620226763936,18,0,100.87955478674618,110.61419489585056,39,1.0303298336077795,1448.18,1525.54,2022,3,0.005252408616596387
2022-03-01,4,0,0,1,6.762688619533829,18,3,100.81775912965428,110.61419489585056,14,0.9727270611349356,1202.39,1222.18,2022,3,0.005466432516681887
2022-03-01,4,1,1,1,15.361543303951224,5,1,100.81775912965428,110.616238801605,20,1.1817341263828722,2336.89,2380.6,2022,3,0.0077648049977490224
2022-03-01,4,1,1,0,23.603304057251,18,2,100.81775912965428,110.616238801605,43,0.9211306745458888,2116.0,2150.8,2022,3,0.01027006489738655
2022-03-01,4,0,1,1,19.148525503238645,5,0,100.81775912965428,110.616238801605,31,1.2593421100670663,1758.04,1817.11,2022,3,0.01370892333995906
2022-04-01,1,0,1,0,8.84046738272689,18,3,100.6797143576684,110.616238801605,20,1.1493518263839628,2021.59,2065.36,2022,4,0.005023661410580001
2022-04-01,1,0,0,0,10.149579522874497,5,1,100.6797143576684,110.60231752311708,21,1.102674316341601,1855.61,1968.16,2022,4,0.006028019164789778
2022-04-01,1,0,1,0,23.65735380253266,18,2,100.6797143576684,110.60231752311708,16,1.0151518712278724,2176.16,2245.3,2022,4,0.011030795614902377
2022-04-01,1,0,1,0,16.05629751436698,12,0,100.6797143576684,110.60231752311708,33,1.0298436674040643,2217.06,2279.85,2022,4,0.007454927421767877
2022-04-01,2,1,1,1,14.669961702136076,18,3,100.74792540673737,110.60231752311708,27,0.9299583368007937,1753.62,1785.75,2022,4,0.00777516110921442
2022-04-01,2,0,0,1,20.83871245927528,5,1,100.74792540673737,110.54743358222947,32,0.9471889934512246,1562.3,1597.05,2022,4,0.012625982907388502
2022-04-01,2,0,0,1,12.865229701984305,18,2,100.74792540673737,110.54743358222947,27,1.0329706768697462,1035.17,1068.21,2022,4,0.012825506464521737
2022-04-01,2,1,1,0,16.29279715792404,5,0,100.74792540673737,110.54743358222947,22,1.180346278897552,1717.36,1759.4,2022,4,0.01119156783106465
2022-04-01,0,1,1,1,10.304170739936582,5,3,100.84184653445524,110.54743358222947,21,1.2698567164514547,1701.72,1751.16,2022,4,0.007684657736780577
2022-04-01,0,1,0,1,9.40638197243935,18,1,100.84184653445524,110.60556884890543,21,1.2624934077740555,2807.34,2840.12,2022,4,0.004228652951996338
2022-04-01,0,0,1,1,18.66228571446093,12,2,100.84184653445524,110.60556884890543,35,1.130266101198968,2243.81,2299.33,2022,4,0.009396496324386007
2022-04-01,0,1,0,0,19.38468838088293,5,0,100.84184653445524,110.60556884890543,24,0.9807179793009828,1978.56,2003.31,2022,4,0.009603605052778774
2022-04-01,3,1,0,0,8.097151481576425,12,3,100.883328021532,110.60556884890543,10,0.983614814954369,2181.71,2239.57,2022,4,0.003648894336035612
2022-04-01,3,1,0,1,9.181947291792286,18,1,100.883328021532,110.57030364675636,25,1.0367463075192604,2426.08,2479.55,2022,4,0.003922140988596225
2022-04-01,3,0,0,0,13.916510996540325,5,2,100.883328021532,110.57030364675636,42,0.934682627038256,2174.47,2245.96,2022,4,0.005979177399574846
2022-04-01,3,0,1,1,13.905480495294093,5,0,100.883328021532,110.57030364675636,23,0.9396918384378588,1395.23,1447.22,2022,4,0.009358677675586896
2022-04-01,4,1,1,1,23.588069676983075,12,3,100.8411206944756,110.57030364675636,24,1.1954184213587853,1843.37,1889.33,2022,4,0.015288479543779253
2022-04-01,4,0,1,0,11.776260432096963,18,1,100.8411206944756,110.65795362554655,21,0.9956058138663774,1330.78,1365.16,2022,4,0.008803641255913375
2022-04-01,4,1,0,0,9.375434168217591,18,2,100.8411206944756,110.65795362554655,43,1.2024768936427122,2193.22,2282.19,2022,4,0.005137927352384919
