Date,State,Project_Type,Tower_Type,Substation_Type,Budget_Cr,GST_Rate,Material,Steel_Price_Index,Cement_Price_Index,Supplier_LeadTime_Days,Region_Cost_Factor,Quantity_Used,Quantity_Procured
2021-07-01,Assam,Substation,TypeB,220 kV,8.124131373732439,18,Cable,100.40186171486322,110.30581111261327,13,1.0655309861283184,829.77,896.08
2021-07-01,Tamil Nadu,Transmission,TypeA,220 kV,8.394568571538464,12,Steel,100.32677476460358,110.30581111261327,42,1.1438789700610463,1075.82,1146.98
2021-07-01,Tamil Nadu,Substation,TypeB,220 kV,22.63231279755995,12,Cement,100.32677476460358,110.30215610473113,11,1.26852300488519,2013.19,2075.69
2021-07-01,Tamil Nadu,Substation,TypeB,220 kV,6.330552164217105,12,Insulator,100.32677476460358,110.30215610473113,39,1.26626889290466,1709.27,1724.56
2021-07-01,Tamil Nadu,Transmission,TypeA,220 kV,8.933071699059173,5,Cable,100.32677476460358,110.30215610473113,32,1.0146078195708492,1487.35,1553.26
2021-07-01,Uttar Pradesh,Substation,TypeA,400 kV,17.060791101065668,5,Steel,100.47955806398457,110.30215610473113,17,1.2763093198758004,2025.31,2064.21
2021-07-01,Uttar Pradesh,Transmission,TypeB,220 kV,23.759304628677885,18,Cement,100.47955806398457,110.29375769532486,20,1.2157637687654343,1331.64,1389.87
2021-07-01,Uttar Pradesh,Substation,TypeB,220 kV,7.019562136355222,18,Insulator,100.47955806398457,110.29375769532486,29,1.2892307191649195,1507.78,1515.22
2021-07-01,Uttar Pradesh,Substation,TypeB,220 kV,21.532366910049774,5,Cable,100.47955806398457,110.29375769532486,22,0.9250259368877807,1463.54,1501.97
2021-08-01,Gujarat,Substation,TypeB,400 kV,24.734582030016973,18,Steel,100.44944378244666,110.29375769532486,31,1.0938151980320043,951.94,1016.27
2021-08-01,Gujarat,Substation,TypeB,220 kV,11.233796570300829,12,Cement,100.44944378244666,110.30484194507326,32,0.9329089297108247,1361.05,1366.41
2021-08-01,Gujarat,Substation,TypeA,220 kV,12.27619282281867,12,Insulator,100.44944378244666,110.30484194507326,22,1.038824947399758,1160.8,1216.25
2021-08-01,Gujarat,Transmission,TypeA,400 kV,24.78902261930113,5,Cable,100.44944378244666,110.30484194507326,29,0.9063292687987283,1196.74,1247.26
2021-08-01,Maharashtra,Substation,TypeB,220 kV,21.764608421636012,18,Steel,100.39533877699571,110.30484194507326,44,1.2198871654474879,1439.58,1498.92
2021-08-01,Maharashtra,Transmission,TypeA,400 kV,8.509832547627148,18,Cement,100.39533877699571,110.32419788086254,22,1.1317257866647752,1215.83,1248.11
2021-08-01,Maharashtra,Transmission,TypeB,400 kV,19.83205238903571,18,Insulator,100.39533877699571,110.32419788086254,37,0.9661209144551846,1108.35,1157.59
2021-08-01,Maharashtra,Substation,TypeB,400 kV,16.42520939874195,5,Cable,100.39533877699571,110.32419788086254,15,1.0498192973518325,1117.85,1197.18
2021-08-01,Assam,Transmission,TypeA,400 kV,16.46446388899183,5,Steel,100.37878251659153,110.32419788086254,34,0.9100949383393057,1322.29,1375.67
2021-08-01,Assam,Transmission,TypeA,220 kV,20.851896264182695,5,Cement,100.37878251659153,110.31510057032138,26,0.9608194269697967,1133.09,1141.38
2021-08-01,Assam,Substation,TypeB,220 kV,23.970058864363896,18,Insulator,100.37878251659153,110.31510057032138,17,0.9830163744822814,1097.21,1154.51
2021-08-01,Assam,Substation,TypeA,220 kV,20.208486233649435,18,Cable,100.37878251659153,110.31510057032138,26,1.1816333085285358,1330.32,1375.64
2021-08-01,Tamil Nadu,Substation,TypeA,400 kV,5.609273726179202,5,Steel,100.38012880253537,110.31510057032138,26,1.104232302983824,1754.92,1824.13
2021-08-01,Tamil Nadu,Substation,TypeB,400 kV,22.059639906611828,5,Cement,100.38012880253537,110.27301458058938,10,1.2184029609709133,1422.23,1477.61
2021-08-01,Tamil Nadu,Substation,TypeA,400 kV,7.23185999914495,5,Insulator,100.38012880253537,110.27301458058938,17,1.0124199000667558,1426.76,1466.35
2021-08-01,Tamil Nadu,Transmission,TypeA,400 kV,9.215628987093766,12,Cable,100.38012880253537,110.27301458058938,38,1.2425973611050294,1809.96,1831.71
2021-08-01,Uttar Pradesh,Substation,TypeA,400 kV,21.53717121945506,12,Steel,100.46837682889381,110.27301458058938,17,1.2100976207339798,1802.98,1835.42
2021-08-01,Uttar Pradesh,Transmission,TypeA,220 kV,16.945848407069384,12,Cement,100.46837682889381,110.31007207440204,28,0.976923958413451,675.35,695.23
2021-08-01,Uttar Pradesh,Substation,TypeB,220 kV,10.54929359449908,18,Insulator,100.46837682889381,110.31007207440204,22,0.9041137983742769,863.22,938.0
2021-08-01,Uttar Pradesh,Transmission,TypeB,220 kV,11.263264036595542,5,Cable,100.46837682889381,110.31007207440204,27,1.2966784293489808,1658.76,1734.72
2021-09-01,Gujarat,Substation,TypeB,220 kV,6.236169213784453,5,Steel,100.47757531903474,110.31007207440204,25,1.184053056225815,1372.75,1400.74
2021-09-01,Gujarat,Substation,TypeB,220 kV,18.23827265274023,12,Cement,100.47757531903474,110.2813636050731,29,1.2015472330839652,1286.65,1305.14
2021-09-01,Gujarat,Substation,TypeA,220 kV,20.684123487305335,18,Insulator,100.47757531903474,110.2813636050731,21,1.245985042046081,1488.67,1559.66
2021-09-01,Gujarat,Substation,TypeA,220 kV,18.821116254785235,5,Cable,100.47757531903474,110.2813636050731,34,1.1918847625989688,1742.4,1768.18
2021-09-01,Maharashtra,Substation,TypeB,400 kV,19.698516947897886,5,Steel,100.41660751870866,110.2813636050731,24,1.2799598672984305,1974.48,2034.86
2021-09-01,Maharashtra,Substation,TypeA,400 kV,11.87915373115371,18,Cement,100.41660751870866,110.2934072140813,32,1.1634645419759069,1450.78,1484.68
2021-09-01,Maharashtra,Transmission,TypeB,400 kV,13.21714183680993,12,Insulator,100.41660751870866,110.2934072140813,34,1.2770636707866523,1959.39,2004.87
2021-09-01,Maharashtra,Transmission,TypeB,400 kV,24.61136454121447,5,Cable,100.41660751870866,110.2934072140813,14,0.9268936720362245,1287.26,1329.6
2021-09-01,Assam,Substation,TypeA,220 kV,9.461241230855137,18,Steel,100.43821866834128,110.2934072140813,35,1.215796919369621,1472.4,1532.21
2021-09-01,Assam,Transmission,TypeA,220 kV,13.624677395831156,18,Cement,100.43821866834128,110.31761423927233,43,0.9201398107877413,806.41,896.17
2021-09-01,Assam,Substation,TypeA,400 kV,16.488735117444115,5,Insulator,100.43821866834128,110.31761423927233,30,1.1980717981478457,827.45,865.24
2021-09-01,Assam,Substation,TypeA,220 kV,14.642641978396838,12,Cable,100.43821866834128,110.31761423927233,44,0.9884954785784257,681.78,742.28
2021-09-01,Tamil Nadu,Transmission,TypeA,400 kV,10.515148088825626,18,Steel,100.44934491822299,110.31761423927233,15,1.1716796604804678,1178.42,1224.87
2021-09-01,Tamil Nadu,Substation,TypeB,400 kV,18.12819207001314,12,Cement,100.44934491822299,110.28870812821735,13,1.1248755244258102,1369.67,1400.69
2021-09-01,Tamil Nadu,Transmission,TypeA,400 kV,20.471442034614405,18,Insulator,100.44934491822299,110.28870812821735,44,0.9307212193257687,1234.29,1302.15
2021-09-01,Tamil Nadu,Transmission,TypeA,400 kV,22.98520717849379,12,Cable,100.44934491822299,110.28870812821735,10,1.077646098598533,1106.83,1105.58
2021-09-01,Uttar Pradesh,Transmission,TypeB,400 kV,12.905186308623156,18,Steel,100.40506576380231,110.28870812821735,25,1.2309208598948984,1674.09,1721.75
2021-09-01,Uttar Pradesh,Substation,TypeB,220 kV,24.373492111487142,18,Cement,100.40506576380231,110.3034224307965,18,1.0252200580252588,821.69,858.46
2021-09-01,Uttar Pradesh,Transmission,TypeB,400 kV,17.596413088694156,18,Insulator,100.40506576380231,110.3034224307965,39,1.2009591529215151,1733.03,1832.78
2021-09-01,Uttar Pradesh,Transmission,TypeA,400 kV,5.161182066842396,12,Cable,100.40506576380231,110.3034224307965,13,1.2072512713523529,1269.21,1327.98
2021-10-01,Gujarat,Substation,TypeB,400 kV,11.16936562978968,12,Steel,100.38940329056288,110.3034224307965,12,1.2313952535580963,1425.94,1501.0
2021-10-01,Gujarat,Substation,TypeB,220 kV,21.10860086091958,12,Cement,100.38940329056288,110.28265317366085,10,1.0600849103398688,1042.31,1119.43
2021-10-01,Gujarat,Transmission,TypeA,220 kV,8.822641768977936,12,Insulator,100.38940329056288,110.28265317366085,42,1.0723935607683288,1542.73,1568.65
2021-10-01,Gujarat,Substation,TypeB,400 kV,13.34386837129153,12,Cable,100.38940329056288,110.28265317366085,34,1.218884429031505,885.66,920.06
2021-10-01,Maharashtra,Transmission,TypeA,400 kV,18.234373652879132,12,Steel,100.43046491550577,110.28265317366085,19,0.9935251332372257,1371.05,1433.33
2021-10-01,Maharashtra,Transmission,TypeB,400 kV,5.193737654819355,18,Cement,100.43046491550577,110.27303734833615,35,1.2787024140694814,2021.16,2062.21
2021-10-01,Maharashtra,Substation,TypeB,220 kV,12.953688288661095,18,Insulator,100.43046491550577,110.27303734833615,11,0.9247542806721901,1328.8,1439.53
2021-10-01,Maharashtra,Transmission,TypeB,220 kV,13.522424759044615,12,Cable,100.43046491550577,110.27303734833615,26,0.9887127912769275,1391.11,1473.62
2021-10-01,Assam,Substation,TypeB,220 kV,14.001172788524505,5,Steel,100.36150214411892,110.27303734833615,21,1.0149306866035608,991.08,1017.78
2021-10-01,Assam,Transmission,TypeA,400 kV,12.891446306378477,12,Cement,100.36150214411892,110.31554521595334,28,0.9865002112746116,1301.23,1320.67
2021-10-01,Assam,Transmission,TypeB,400 kV,10.363487354898266,12,Insulator,100.36150214411892,110.31554521595334,31,0.9502262314549006,825.16,884.82
2021-10-01,Assam,Transmission,TypeB,220 kV,10.196562758805989,12,Cable,100.36150214411892,110.31554521595334,18,0.9919975015852962,1231.75,1272.05
2021-10-01,Tamil Nadu,Transmission,TypeB,400 kV,15.91164243584133,12,Steel,100.35848505362883,110.31554521595334,27,0.918117857445231,981.94,1043.63
2021-10-01,Tamil Nadu,Transmission,TypeB,400 kV,8.124030158611985,18,Cement,100.35848505362883,110.32938538480457,13,1.290911973026579,958.91,1060.94
2021-10-01,Tamil Nadu,Transmission,TypeA,400 kV,24.703491101813494,12,Insulator,100.35848505362883,110.32938538480457,19,1.0709945816361073,1551.9,1619.72
2021-10-01,Tamil Nadu,Transmission,TypeB,400 kV,7.583488904862207,5,Cable,100.35848505362883,110.32938538480457,13,1.141276866245867,1718.01,1720.93
2021-10-01,Uttar Pradesh,Transmission,TypeB,220 kV,10.881349243535556,5,Steel,100.36057345871941,110.32938538480457,16,1.0012105363681014,1182.36,1254.87
2021-10-01,Uttar Pradesh,Substation,TypeA,220 kV,5.108098473453397,12,Cement,100.36057345871941,110.30565450963852,39,1.0512403079149804,1033.6,1094.88
2021-10-01,Uttar Pradesh,Substation,TypeB,400 kV,17.50660339908908,5,Insulator,100.36057345871941,110.30565450963852,25,0.9849335897147565,791.6,850.85
2021-10-01,Uttar Pradesh,Transmission,TypeB,220 kV,11.639430094716909,12,Cable,100.36057345871941,110.30565450963852,18,1.1490929129171334,889.38,922.02
2021-11-01,Gujarat,Substation,TypeA,400 kV,15.96290405456044,12,Steel,100.45472250584108,110.30565450963852,36,1.1533646960968509,1835.35,1874.84
2021-11-01,Gujarat,Transmission,TypeB,400 kV,6.387881718083667,12,Cement,100.45472250584108,110.27995406146225,27,0.9509942720560985,1512.52,1593.96
2021-11-01,Gujarat,Substation,TypeB,400 kV,10.867068428820197,12,Insulator,100.45472250584108,110.27995406146225,25,1.2977661070235493,2055.95,2066.15
2021-11-01,Gujarat,Transmission,TypeB,400 kV,10.439091187963975,18,Cable,100.45472250584108,110.27995406146225,14,1.1647338340455993,1892.15,1964.0
2021-11-01,Maharashtra,Substation,TypeB,220 kV,23.054110208907122,18,Steel,100.41495382123276,110.27995406146225,23,0.9509477893791525,1335.52,1390.58
2021-11-01,Maharashtra,Transmission,TypeA,400 kV,13.040544337764814,18,Cement,100.41495382123276,110.29993826701482,23,0.9472874489164355,1627.62,1671.59
2021-11-01,Maharashtra,Transmission,TypeB,220 kV,6.841975083991796,5,Insulator,100.41495382123276,110.29993826701482,29,1.1262979802453157,810.97,839.43
2021-11-01,Maharashtra,Substation,TypeA,400 kV,12.797994925821612,5,Cable,100.41495382123276,110.29993826701482,29,0.9552061948080207,1253.98,1304.73
2021-11-01,Assam,Transmission,TypeA,220 kV,22.472370574744307,18,Steel,100.45275565861147,110.29993826701482,29,1.1330857797378726,914.99,950.94
2021-11-01,Assam,Substation,TypeB,400 kV,18.89307545620351,5,Cement,100.45275565861147,110.31035043576041,12,1.1954023514042076,1255.42,1330.78
2021-11-01,Assam,Substation,TypeA,400 kV,22.45718843131329,12,Insulator,100.45275565861147,110.31035043576041,28,1.1920996758118285,1716.56,1737.01
2021-11-01,Assam,Transmission,TypeA,220 kV,9.6508266324171,12,Cable,100.45275565861147,110.31035043576041,35,0.9432178237505628,705.29,766.52
2021-11-01,Tamil Nadu,Substation,TypeB,400 kV,21.648343668205055,18,Steel,100.41369019660692,110.31035043576041,21,1.0896657185087946,1347.67,1407.17
2021-11-01,Tamil Nadu,Substation,TypeB,400 kV,17.272758059787677,5,Cement,100.41369019660692,110.29395000767066,44,1.2239697681211599,1572.89,1618.4
2021-11-01,Tamil Nadu,Transmission,TypeA,400 kV,24.93131312577965,12,Insulator,100.41369019660692,110.29395000767066,21,1.0434486327814365,1408.43,1449.07
2021-11-01,Tamil Nadu,Substation,TypeB,400 kV,23.612849527039195,18,Cable,100.41369019660692,110.29395000767066,20,1.0480098096571264,1622.16,1668.27
2021-11-01,Uttar Pradesh,Transmission,TypeA,400 kV,12.556784274543734,12,Steel,100.44640237464958,110.29395000767066,38,1.035722106923827,1361.47,1380.2
2021-11-01,Uttar Pradesh,Substation,TypeB,400 kV,22.45310144352111,12,Cement,100.44640237464958,110.29710436855889,34,1.065930262208541,1525.08,1575.63
2021-11-01,Uttar Pradesh,Substation,TypeB,220 kV,14.107662709612152,5,Insulator,100.44640237464958,110.29710436855889,16,1.1595061544637544,1319.82,1430.93
2021-11-01,Uttar Pradesh,Transmission,TypeB,400 kV,18.512426191964867,5,Cable,100.44640237464958,110.29710436855889,13,0.983532374197836,1326.07,1362.52
2021-12-01,Gujarat,Transmission,TypeA,400 kV,7.329556993466742,18,Steel,100.40837858205076,110.29710436855889,36,1.137108376348074,989.6,1032.85
2021-12-01,Gujarat,Transmission,TypeB,400 kV,6.612308103392035,12,Cement,100.40837858205076,110.32219626997386,35,1.0879661488134382,2017.66,2060.42
2021-12-01,Gujarat,Substation,TypeB,220 kV,21.573058122365786,12,Insulator,100.40837858205076,110.32219626997386,35,1.0108276998853598,1418.18,1482.17
2021-12-01,Gujarat,Transmission,TypeB,400 kV,5.209872822798889,12,Cable,100.40837858205076,110.32219626997386,42,0.959656330375895,814.12,843.78
2021-12-01,Maharashtra,Substation,TypeA,220 kV,21.287735585375227,5,Steel,100.4188690495754,110.32219626997386,24,1.144150998127331,1994.38,2038.87
2021-12-01,Maharashtra,Substation,TypeA,400 kV,21.409751689605496,18,Cement,100.4188690495754,110.32433233027574,27,1.0057887266668764,1359.02,1402.4
2021-12-01,Maharashtra,Transmission,TypeB,220 kV,20.688109464255945,5,Insulator,100.4188690495754,110.32433233027574,30,1.0656564272862665,1496.45,1547.75
2021-12-01,Maharashtra,Transmission,TypeB,400 kV,21.392191061315998,5,Cable,100.4188690495754,110.32433233027574,32,1.2150968753209481,1854.37,1918.79
2021-12-01,Assam,Substation,TypeA,400 kV,13.836674096039092,18,Steel,100.4539579549155,110.32433233027574,12,0.9737836204239534,1110.15,1148.21
2021-12-01,Assam,Transmission,TypeA,220 kV,10.412399893871934,12,Cement,100.4539579549155,110.30070244682688,29,1.089773957448294,938.71,957.33
2021-12-01,Assam,Substation,TypeA,400 kV,22.56067025688914,12,Insulator,100.4539579549155,110.30070244682688,22,0.9454162569305147,764.65,748.43
2021-12-01,Assam,Transmission,TypeA,220 kV,8.397741464381145,5,Cable,100.4539579549155,110.30070244682688,35,1.2027032360987713,1439.0,1522.79
2021-12-01,Tamil Nadu,Substation,TypeA,400 kV,23.979613340940027,12,Steel,100.34657197637337,110.30070244682688,22,0.9364562557778711,1513.94,1588.2
2021-12-01,Tamil Nadu,Substation,TypeA,400 kV,13.308860011841793,5,Cement,100.34657197637337,110.28986878934985,13,0.9708329021589159,974.57,994.44
2021-12-01,Tamil Nadu,Substation,TypeB,220 kV,7.2950719882767086,5,Insulator,100.34657197637337,110.28986878934985,22,0.9678016367464235,888.55,942.0
2021-12-01,Tamil Nadu,Transmission,TypeA,220 kV,6.4546989555733685,12,Cable,100.34657197637337,110.28986878934985,20,1.2375020175949176,1298.56,1335.37
2021-12-01,Uttar Pradesh,Transmission,TypeB,220 kV,12.986651603984452,18,Steel,100.42996729001321,110.28986878934985,31,0.9723567605515594,1157.01,1192.08
2021-12-01,Uttar Pradesh,Transmission,TypeB,400 kV,6.359465996388074,12,Cement,100.42996729001321,110.30470158578699,35,1.2560552213787657,2106.46,2183.41
2021-12-01,Uttar Pradesh,Substation,TypeA,220 kV,24.930526175972382,18,Insulator,100.42996729001321,110.30470158578699,17,0.9634947053497238,1524.95,1560.41
2021-12-01,Uttar Pradesh,Substation,TypeA,400 kV,11.997087683617089,18,Cable,100.42996729001321,110.30470158578699,42,1.1623613252393599,1863.34,1883.99
2022-01-01,Gujarat,Substation,TypeA,400 kV,5.503981896421393,12,Steel,100.74080336229869,110.30470158578699,16,1.2120850594142536,1384.73,1394.19
2022-01-01,Gujarat,Substation,TypeB,220 kV,7.610091192748795,5,Cement,100.74080336229869,110.63554923313477,32,1.0269221909681947,1845.73,1906.57
2022-01-01,Gujarat,Substation,TypeA,220 kV,5.129287155794211,12,Insulator,100.74080336229869,110.63554923313477,20,1.0142503954248974,2113.48,2179.5
2022-01-01,Gujarat,Substation,TypeB,400 kV,12.23294189682089,5,Cable,100.74080336229869,110.63554923313477,44,1.258629863387604,1397.36,1450.43
2022-01-01,Maharashtra,Transmission,TypeB,400 kV,11.321553676865282,5,Steel,100.64722064374571,110.63554923313477,28,1.2233579529216092,1393.54,1405.18
2022-01-01,Maharashtra,Substation,TypeB,220 kV,9.93714055191466,12,Cement,100.64722064374571,110.55975446158838,34,1.1220535147012753,1366.19,1437.16
2022-01-01,Maharashtra,Substation,TypeA,400 kV,19.46143272099338,12,Insulator,100.64722064374571,110.55975446158838,39,1.1859598136365255,1964.13,2007.77
2022-01-01,Maharashtra,Substation,TypeA,400 kV,20.97311560713273,5,Cable,100.64722064374571,110.55975446158838,25,1.0331123475843182,1400.59,1451.62
2022-01-01,Assam,Transmission,TypeB,400 kV,18.58133208991275,5,Steel,100.86624489416722,110.55975446158838,13,1.298779766964668,2098.54,2124.2
2022-01-01,Assam,Transmission,TypeB,400 kV,5.018588337399221,5,Cement,100.86624489416722,110.56772970234493,22,0.9837823078038045,2008.17,2083.35
2022-01-01,Assam,Transmission,TypeB,400 kV,11.251960498166003,18,Insulator,100.86624489416722,110.56772970234493,30,1.2738175522862063,1820.88,1895.99
2022-01-01,Assam,Substation,TypeA,400 kV,8.6491608130498,5,Cable,100.86624489416722,110.56772970234493,22,1.0712735759468692,2025.71,2058.19
2022-01-01,Tamil Nadu,Transmission,TypeB,400 kV,17.904371516893278,5,Steel,100.87235560299028,110.56772970234493,28,1.0593122196356217,1815.94,1866.21
2022-01-01,Tamil Nadu,Transmission,TypeA,220 kV,22.93990578728822,18,Cement,100.87235560299028,110.63902536455116,23,0.9731253554156903,2040.06,2084.45
2022-01-01,Tamil Nadu,Transmission,TypeB,400 kV,10.348305569442154,18,Insulator,100.87235560299028,110.63902536455116,17,0.9329623887447793,1998.69,2039.7
2022-01-01,Tamil Nadu,Substation,TypeB,220 kV,7.933902280303631,12,Cable,100.87235560299028,110.63902536455116,32,1.2413316866235151,1986.9,2099.49
2022-01-01,Uttar Pradesh,Transmission,TypeB,400 kV,7.399058834619396,12,Steel,100.65720713973184,110.63902536455116,37,1.220958412221453,1603.33,1650.11
2022-01-01,Uttar Pradesh,Substation,TypeB,220 kV,20.664309093133575,18,Cement,100.65720713973184,110.63743354815655,18,1.294625245645764,2271.1,2329.62
2022-01-01,Uttar Pradesh,Transmission,TypeA,400 kV,8.3771692674079,18,Insulator,100.65720713973184,110.63743354815655,36,1.2837888731821647,2142.83,2191.3
2022-01-01,Uttar Pradesh,Transmission,TypeB,400 kV,19.407679971728914,5,Cable,100.65720713973184,110.63743354815655,26,1.0843593352826328,1232.68,1281.63
2022-02-01,Gujarat,Substation,TypeA,220 kV,14.37579761013582,5,Steel,100.90546006901857,110.63743354815655,40,0.9567977037408338,2014.31,2044.78
2022-02-01,Gujarat,Transmission,TypeB,400 kV,18.583251366391256,18,Cement,100.90546006901857,110.57913294230151,17,1.1780749864840263,2120.74,2160.15
2022-02-01,Gujarat,Substation,TypeB,400 kV,7.78508141569408,12,Insulator,100.90546006901857,110.57913294230151,22,1.2903115274195731,2354.8,2368.9
2022-02-01,Gujarat,Transmission,TypeA,400 kV,7.43776165064541,5,Cable,100.90546006901857,110.57913294230151,23,1.2930958163641544,1840.07,1857.17
2022-02-01,Maharashtra,Substation,TypeB,400 kV,14.359609249560867,5,Steel,100.66347650158707,110.57913294230151,31,0.9782850560398597,1262.46,1324.89
2022-02-01,Maharashtra,Substation,TypeB,400 kV,18.215970593818206,12,Cement,100.66347650158707,110.57079766486233,15,1.0246286958328916,1566.05,1642.8
2022-02-01,Maharashtra,Transmission,TypeA,400 kV,9.084842127368578,5,Insulator,100.66347650158707,110.57079766486233,11,0.9000908152873023,1916.4,1948.53
2022-02-01,Maharashtra,Transmission,TypeA,400 kV,19.111254232993822,5,Cable,100.66347650158707,110.57079766486233,27,0.9292014371598509,1029.57,1092.6
2022-02-01,Assam,Transmission,TypeB,220 kV,24.886606053714296,12,Steel,100.86752030782394,110.57079766486233,32,1.2001043176349262,2383.46,2453.15
2022-02-01,Assam,Transmission,TypeA,400 kV,15.177881401397604,18,Cement,100.86752030782394,110.62869097063916,27,1.2464142700183025,1312.26,1326.63
2022-02-01,Assam,Transmission,TypeA,220 kV,11.414490489199151,18,Insulator,100.86752030782394,110.62869097063916,15,0.9994419538453225,951.99,1007.63
2022-02-01,Assam,Substation,TypeA,400 kV,11.517626852315807,12,Cable,100.86752030782394,110.62869097063916,15,1.0349322435383062,2220.79,2271.23
2022-02-01,Tamil Nadu,Transmission,TypeA,220 kV,15.751692513851317,18,Steel,100.64019134042714,110.62869097063916,28,1.071262069212048,2253.5,2281.03
2022-02-01,Tamil Nadu,Substation,TypeB,400 kV,24.0680575876419,12,Cement,100.64019134042714,110.62848919331744,26,1.0258515635740795,2374.57,2374.49
2022-02-01,Tamil Nadu,Transmission,TypeB,400 kV,7.476920534116349,12,Insulator,100.64019134042714,110.62848919331744,44,1.2043543910686039,2273.19,2365.94
2022-02-01,Tamil Nadu,Substation,TypeB,220 kV,20.388851588431137,12,Cable,100.64019134042714,110.62848919331744,26,1.2278499478190579,1392.7,1438.48
2022-02-01,Uttar Pradesh,Transmission,TypeB,220 kV,24.05033579369197,12,Steel,100.70375029946787,110.62848919331744,23,1.078181171893715,2360.14,2451.19
2022-02-01,Uttar Pradesh,Substation,TypeB,400 kV,17.910687128210444,12,Cement,100.70375029946787,110.63957855176608,15,1.2172514151852227,1475.4,1544.24
2022-02-01,Uttar Pradesh,Transmission,TypeA,400 kV,24.07265215659379,12,Insulator,100.70375029946787,110.63957855176608,42,0.9172400435793296,1145.64,1185.7
2022-02-01,Uttar Pradesh,Transmission,TypeB,400 kV,17.404827085378244,12,Cable,100.70375029946787,110.63957855176608,38,1.0370364331244528,2357.07,2377.47
2022-03-01,Gujarat,Transmission,TypeA,400 kV,19.914353324095746,12,Steel,100.70144514711681,110.63957855176608,41,1.1786245608576185,2196.77,2294.02
2022-03-01,Gujarat,Substation,TypeB,400 kV,12.642469889199464,5,Cement,100.70144514711681,110.63897683375758,42,0.9786752789251293,2244.97,2312.02
2022-03-01,Gujarat,Substation,TypeB,400 kV,15.521650368348059,12,Insulator,100.70144514711681,110.63897683375758,36,1.1850662475946179,1542.93,1589.69
2022-03-01,Gujarat,Transmission,TypeA,400 kV,18.67740249818064,12,Cable,100.70144514711681,110.63897683375758,35,1.0264405246187882,1683.8,1699.16
2022-03-01,Maharashtra,Substation,TypeA,400 kV,15.909806809896715,12,Steel,100.83514008369539,110.63897683375758,42,0.9359038002240628,973.59,997.06
2022-03-01,Maharashtra,Substation,TypeB,220 kV,19.293913504714684,5,Cement,100.83514008369539,110.55940334639288,30,1.077508535636898,1511.81,1560.67
2022-03-01,Maharashtra,Substation,TypeB,220 kV,23.329783022310284,12,Insulator,100.83514008369539,110.55940334639288,26,1.0488329019851583,1433.35,1464.86
2022-03-01,Maharashtra,Transmission,TypeB,400 kV,11.280876138368649,18,Cable,100.83514008369539,110.55940334639288,24,0.9866316742508964,2299.81,2379.61
2022-03-01,Assam,Substation,TypeB,220 kV,24.231014642751326,12,Steel,100.66787497262766,110.55940334639288,41,1.0956193601797133,2428.53,2495.99
2022-03-01,Assam,Transmission,TypeA,400 kV,20.926013268302643,12,Cement,100.66787497262766,110.63741680620211,44,1.2943072998342964,2302.96,2346.63
2022-03-01,Assam,Substation,TypeB,220 kV,21.900792977932852,12,Insulator,100.66787497262766,110.63741680620211,10,0.9205053836703992,1932.55,2024.28
2022-03-01,Assam,Substation,TypeB,220 kV,18.234076909626936,12,Cable,100.66787497262766,110.63741680620211,35,0.9816257554186403,1578.95,1605.39
2022-03-01,Tamil Nadu,Transmission,TypeA,220 kV,15.627136635053905,12,Steel,100.87955478674618,110.63741680620211,20,1.1452607644412072,1580.86,1615.51
2022-03-01,Tamil Nadu,Substation,TypeB,220 kV,7.468997316207102,12,Cement,100.87955478674618,110.61419489585057,18,1.0431844778131059,2446.71,2520.13
2022-03-01,Tamil Nadu,Substation,TypeB,220 kV,19.562328746723328,18,Insulator,100.87955478674618,110.61419489585057,21,1.1803462796501716,1700.26,1743.97
2022-03-01,Tamil Nadu,Transmission,TypeB,220 kV,7.387620226763936,18,Cable,100.87955478674618,110.61419489585057,39,1.0303298336077795,1448.18,1525.54
2022-03-01,Uttar Pradesh,Substation,TypeA,400 kV,6.762688619533829,18,Steel,100.81775912965428,110.61419489585057,14,0.9727270611349356,1202.39,1222.18
2022-03-01,Uttar Pradesh,Transmission,TypeB,400 kV,15.361543303951223,5,Cement,100.81775912965428,110.616238801605,20,1.1817341263828722,2336.89,2380.6
2022-03-01,Uttar Pradesh,Transmission,TypeB,220 kV,23.603304057251002,18,Insulator,100.81775912965428,110.616238801605,43,0.9211306745458888,2116.0,2150.8
2022-03-01,Uttar Pradesh,Substation,TypeB,400 kV,19.148525503238645,5,Cable,100.81775912965428,110.616238801605,31,1.2593421100670663,1758.04,1817.11
2022-04-01,Gujarat,Substation,TypeB,220 kV,8.84046738272689,18,Steel,100.6797143576684,110.616238801605,20,1.1493518263839628,2021.59,2065.36
2022-04-01,Gujarat,Substation,TypeA,220 kV,10.149579522874497,5,Cement,100.6797143576684,110.60231752311708,21,1.102674316341601,1855.61,1968.16
2022-04-01,Gujarat,Substation,TypeB,220 kV,23.65735380253266,18,Insulator,100.6797143576684,110.60231752311708,16,1.0151518712278724,2176.16,2245.3
2022-04-01,Gujarat,Substation,TypeB,220 kV,16.05629751436698,12,Cable,100.6797143576684,110.60231752311708,33,1.0298436674040645,2217.06,2279.85
2022-04-01,Maharashtra,Transmission,TypeB,400 kV,14.669961702136076,18,Steel,100.74792540673735,110.60231752311708,27,0.9299583368007935,1753.62,1785.75
